'id','aopf','hyg_lead_time','lrff','actual','average_dn','category','chinese_brand','clazz_id','competitor_lead_time','competitor_name','competitor_pricing','dealer_handling_cost','dealer_net','dealer_premium_percentage','dealer_pricing_premium','dealer_pricing_premium_percentage','dealer_street_pricing','market_share','model','plant','series','variance_percentage','color_id','country_id','created_at','created_by','latest_modified_at','latest_modified_by'
141,0,15.0,0,0,10000.0,Class 1 (Lead Acid),false,1,15.0,HYG (HYM),20769.23,9769.23,10000.0,0.1,1000.0,0.04814814993141296,20769.23,0.027,'',,'',-0.04814814993141296,1530,274,,,2024-03-11 15:59:40.260,admin@gmail.com
170,0,0.0,0,0,10000.0,Class 4,false,3,4.0,BT,7490.0,-11000.0,10000.0,0.1,1000.0,0,0.0,0.15,'',,'',0.8664886515353805,1544,293,,,2024-03-11 15:59:40.263,admin@gmail.com
268,0,15.0,0,0,10000.0,Class 1 (Li-ion 2.5T),false,1,12.0,BYD,20287.4,19264.28,10000.0,0.1,1000.0,0.033042253111588975,30264.28,0.3387,'',,'',-0.541068840758303,1554,335,,,2024-03-11 15:59:40.265,admin@gmail.com
269,0,15.0,0,0,10000.0,Class 1 (Li-ion 2.5T),true,1,2.0,Hang Cha.,18115.94,19264.28,10000.0,0.1,1000.0,0.033042253111588975,30264.28,0.3226,'',,'',-0.7257884492883063,1529,335,,,2024-03-11 15:59:40.265,admin@gmail.com
270,0,15.0,0,0,10000.0,Class 1 (Li-ion 2.5T),true,1,2.0,HeLi.,18329.07,19264.28,10000.0,0.1,1000.0,0.033042253111588975,30264.28,0.2903,'',,'',-0.7057210213065911,1531,335,,,2024-03-11 15:59:40.265,admin@gmail.com
271,0,15.0,0,0,10000.0,Class 1 (Li-ion 2.5T),false,1,15.0,HYG (HYM),30264.28,19264.28,10000.0,0.1,1000.0,0.033042253111588975,30264.28,0.0484,'',,'',-0.033042253111588975,1530,335,,,2024-03-11 15:59:40.265,admin@gmail.com
131,0,13.0,0,0,10000.0,Class 3 (Stacker),false,3,13.0,HYG HYM,8530.41,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,0.03,'',,'',-0.11722765963183482,1530,257,,,2024-03-11 15:59:40.267,admin@gmail.com
132,0,13.0,0,0,10000.0,Class 3 (Stacker),false,3,50.0,Crown,14051.09,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,0.11,'',,'',0.3217316236676301,1534,257,,,2024-03-11 15:59:40.267,admin@gmail.com
133,0,13.0,0,0,10000.0,Class 3 (Stacker),false,3,24.0,Mitsubishi/Nichiyu,8856.45,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,0.11,'',,'',-0.07609821090843386,1538,257,,,2024-03-11 15:59:40.267,admin@gmail.com
134,0,13.0,0,0,10000.0,Class 3 (Stacker),false,3,58.0,Toyota,10218.98,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,0.33,'',,'',0.06738148034343934,1537,257,,,2024-03-11 15:59:40.267,admin@gmail.com
135,0,13.0,0,0,10000.0,Class 3 (Stacker),false,3,28.0,Jungheinrich (G),12262.77,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,0.24,'',,'',0.2228175200219853,1535,257,,,2024-03-11 15:59:40.268,admin@gmail.com
136,0,13.0,0,0,10000.0,Class 3 (Stacker),false,3,28.0,Jungheinrich (C),8868.61,-2469.59,10000.0,0.1,1000.0,0.11722765963183482,8530.41,0.18,'',,'',-0.07462274245907749,1535,257,,,2024-03-11 15:59:40.268,admin@gmail.com
66,69,15.0,77,57,549.126159645234,Li-ion,false,1,12.0,Clark,13635.42,20510.33122439024,549.126159645234,0.1,54.912615964523866,0.002600722444691642,21114.37,0.44,'',Maximal,A7S4,-0.55252149299138,1527,247,,,2024-03-11 15:59:40.270,admin@gmail.com
68,69,15.0,77,57,549.126159645234,Li-ion,false,1,12.0,Doosan/Hyundai,16557.29,20510.33122439024,549.126159645234,0.1,54.912615964523866,0.002600722444691642,21114.37,0.28,'',Maximal,A7S4,-0.27854755313004254,1528,247,,,2024-03-11 15:59:40.270,admin@gmail.com
70,69,15.0,77,57,549.126159645234,Li-ion,true,1,2.0,Hangcha,19479.17,20510.33122439024,549.126159645234,0.1,54.912615964523866,0.002600722444691642,21114.37,0.15,'',Maximal,A7S4,-0.0867651247955906,1529,247,,,2024-03-11 15:59:40.271,admin@gmail.com
72,69,15.0,77,57,549.126159645234,Li-ion,false,1,15.0,HYG,21114.37,20510.33122439024,549.126159645234,0.1,54.912615964523866,0.002600722444691642,21114.37,0.02,'',Maximal,A7S4,-0.002600722444691642,1530,247,,,2024-03-11 15:59:40.271,admin@gmail.com
74,69,15.0,77,57,549.126159645234,Li-ion,true,1,2.0,Heli,18505.21,20510.33122439024,549.126159645234,0.1,54.912615964523866,0.002600722444691642,21114.37,0.11,'',Maximal,A7S4,-0.14396338198618247,1531,247,,,2024-03-11 15:59:40.271,admin@gmail.com
438,0,24.0,0,0,10000.0,Class 5 (HYM 4-5T),true,6,2.0,HeLi. (Chinese Engine),16837.17,23100.6,10000.0,0.1,1000.0,0.029324997214125265,34100.6,0.49,'',,'',-1.0847090098870535,1531,335,2024-03-11 15:59:39.872,admin@gmail.com,2024-03-11 15:59:40.274,admin@gmail.com
439,0,24.0,0,0,10000.0,Class 5 (HYM 4-5T),true,6,2.0,Hang Cha. (Chinese Engine),17689.68,23100.6,10000.0,0.1,1000.0,0.029324997214125265,34100.6,0.44,'',,'',-0.9842416595438696,1529,335,2024-03-11 15:59:39.872,admin@gmail.com,2024-03-11 15:59:40.274,admin@gmail.com
440,0,24.0,0,0,10000.0,Class 5 (HYM 4-5T),false,6,24.0,HYG HYM,34100.6,23100.6,10000.0,0.1,1000.0,0.029324997214125265,34100.6,0.07,'',,'',-0.029324997214125265,1530,335,2024-03-11 15:59:39.872,admin@gmail.com,2024-03-11 15:59:40.274,admin@gmail.com
99,60,49.0,64,20,1175.555632754343,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,49.0,HYG,30832.12,29539.00880397022,1175.555632754343,0.1,117.55556327543673,0.0038127629003596487,30832.12,0.14,'',Greenville,E264,-0.0038127629003596487,1530,257,,,2024-03-11 15:59:40.276,admin@gmail.com
101,60,49.0,64,20,1175.555632754343,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,62.0,Crown,38686.13,29539.00880397022,1175.555632754343,0.1,117.55556327543673,0.0038127629003596487,30832.12,0.36,'',Greenville,E264,0.19998005581650483,1534,257,,,2024-03-11 15:59:40.276,admin@gmail.com
103,60,49.0,64,20,1175.555632754343,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,36.0,Raymond,38602.94,29539.00880397022,1175.555632754343,0.1,117.55556327543673,0.0038127629003596487,30832.12,0.36,'',Greenville,E264,0.19825599906961922,1540,257,,,2024-03-11 15:59:40.276,admin@gmail.com
105,60,49.0,64,20,1175.555632754343,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,24.0,Mitsubishi/Nichiyu,39172.75,29539.00880397022,1175.555632754343,0.1,117.55556327543673,0.0038127629003596487,30832.12,0.14,'',Greenville,E264,0.20991823236113277,1538,257,,,2024-03-11 15:59:40.276,admin@gmail.com
